target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
55,metered_load_mw,21,forecast_load_mw_latest_available,general,0.9692744612693787,0.9953977465629578,0.9951421618461609,0.939827561378479,0.9149181246757507,0.9935471415519714
55,metered_load_mw,0,total_gen,general,0.9323451519012451,0.9895764589309692,0.9844203591346741,0.9041812419891357,0.7353742718696594,0.9881151914596558
55,metered_load_mw,22,forecast_load_mw_day_ahead,general,0.9299765825271606,0.9904983043670654,0.9894376993179321,0.9152564406394958,0.7861443161964417,0.987917423248291
55,metered_load_mw,3,gen_fuel_gas_mw,general,0.747843861579895,0.9126148223876953,0.8933169841766357,0.7077609300613403,0.3306906223297119,0.8789832592010498
55,metered_load_mw,16,gen_fuel_nuclear_pct,general,0.6631683111190796,0.9109839200973511,0.868101954460144,0.703378438949585,0.37870824337005615,0.8798499703407288
55,metered_load_mw,2,gen_fuel_coal_mw,general,0.6609820127487183,0.866456151008606,0.8542450666427612,0.6631895899772644,0.27089211344718933,0.8690587282180786
55,metered_load_mw,1,total_losses,general,0.537632942199707,0.643539547920227,0.701331377029419,0.47736290097236633,0.1478131264448166,0.6185518503189087
55,metered_load_mw,7,gen_fuel_oil_mw,general,0.5169788599014282,0.6884591579437256,0.5708261132240295,0.4188274145126343,0.25508105754852295,0.6561277508735657
55,metered_load_mw,18,gen_fuel_other_renewables_pct,general,0.5153285264968872,0.6847352981567383,0.6605508327484131,0.508301317691803,0.2741560637950897,0.611527681350708
55,metered_load_mw,43,system_energy_price_da,general,0.5136069655418396,0.6057495474815369,0.6152406334877014,0.4482888877391815,0.2842993140220642,0.6107141971588135
55,metered_load_mw,44,total_lmp_da,general,0.5060349106788635,0.6113858819007874,0.5989092588424683,0.4464525878429413,0.27458181977272034,0.5907494425773621
55,metered_load_mw,47,total_lmp_rt,general,0.47283458709716797,0.38808342814445496,0.5371663570404053,0.35917988419532776,0.6139028072357178,0.46015024185180664
55,metered_load_mw,6,gen_fuel_nuclear_mw,general,0.45428788661956787,0.553494930267334,0.5916385054588318,0.40353670716285706,0.18558920919895172,0.6253237128257751
55,metered_load_mw,49,marginal_loss_price_rt,general,0.45163023471832275,0.3893871307373047,0.5925691723823547,0.4187062978744507,0.29439249634742737,0.541481077671051
55,metered_load_mw,12,gen_fuel_coal_pct,general,0.4380882680416107,0.6083099246025085,0.6425050497055054,0.4230647385120392,0.1326248049736023,0.6226728558540344
55,metered_load_mw,46,marginal_loss_price_da,general,0.4266320466995239,0.521681547164917,0.5256054401397705,0.36049094796180725,0.1769130825996399,0.5441526770591736
55,metered_load_mw,17,gen_fuel_oil_pct,general,0.42335623502731323,0.6131336688995361,0.48122069239616394,0.3397447168827057,0.14224618673324585,0.5546473860740662
55,metered_load_mw,54,gross_inadv_interchange_mw,general,0.32774561643600464,0.4713415503501892,0.47302594780921936,0.31750068068504333,0.05772625654935837,0.4482508897781372
55,metered_load_mw,13,gen_fuel_gas_pct,general,0.32764124870300293,0.4352353513240814,0.43530258536338806,0.31497764587402344,0.07503554224967957,0.42359820008277893
55,metered_load_mw,4,gen_fuel_hydro_mw,general,0.3272464871406555,0.4534624516963959,0.3663277328014374,0.2720416486263275,0.08485333621501923,0.4411183297634125
55,metered_load_mw,5,gen_fuel_multiple_fuels_mw,general,0.32029879093170166,0.4390501081943512,0.38822564482688904,0.2628994882106781,0.07452664524316788,0.4060249328613281
55,metered_load_mw,34,da_as_as_req_mw_synchronized_reserve,general,0.266233891248703,0.332105815410614,0.3290310502052307,0.22548118233680725,0.1251208484172821,0.31476891040802
55,metered_load_mw,33,da_as_as_req_mw_primary_reserve,general,0.2611093819141388,0.3210139274597168,0.3201029300689697,0.22453075647354126,0.1090056449174881,0.3470982611179352
55,metered_load_mw,35,da_as_as_req_mw_thirty_minutes_reserve,general,0.25851011276245117,0.315942645072937,0.30012190341949463,0.23582704365253448,0.11280829459428787,0.3155551850795746
55,metered_load_mw,48,congestion_price_rt,general,0.24949707090854645,0.26309147477149963,0.3377719819545746,0.2511979639530182,0.09974148124456406,0.31741660833358765
55,metered_load_mw,20,gen_fuel_wind_pct,general,0.24605746567249298,0.3243163228034973,0.3090463876724243,0.2585783898830414,0.049403753131628036,0.3624963164329529
55,metered_load_mw,45,congestion_price_da,general,0.24439047276973724,0.34235435724258423,0.2019037902355194,0.13189324736595154,0.1590486615896225,0.36620157957077026
